GEOID,Type,Year,State,Cnty,CensusLvl,HH,HHAggInc,HHMeanInc,HHL50K,HH50100K,HHM100K,F,FAggInc,FMeanInc,FIncL50K,FInc50100K,FIncM100K,NF,NFAggInc,NFMeanInc,NFIncL50K,NFInc50100K,NFIncM100K,WHHAggInc,BHHAggInc,HSHHAggInc,HHAggEarn,HHAggNotEarn,HHRent,HHMedRent,OO,OOMedP,HVAgg,HVMean,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID
120570123043,ACS,2016,Florida,Hillsborough County,Block Group,626,39083400,62434,257,241,128,493,31957500,64823,185,209,99,133,6335000,47632,72,41,20,32097400,3978700,9460300,34815900,5084000,143,46.5,483,17.6,69026500,142912,Block Group 3,732786,10521,27.9415492,-82.2572853,3773
120570124011,ACS,2016,Florida,Hillsborough County,Block Group,326,27024900,82898,133,77,116,233,21977800,94325,73,65,95,93,5047200,54271,60,12,21,26727900,0,0,23488400,3258600,93,13.8,233,19.6,38668000,165957,Block Group 1,3252102,34045,28.0236812,-82.2116736,3884
120570124012,ACS,2016,Florida,Hillsborough County,Block Group,376,26465200,70386,139,152,85,338,23146600,68481,119,141,78,38,1944500,51171,20,11,7,25778800,0,0,21375000,12909100,59,37.6,317,14.8,72793000,229631,Block Group 2,6156891,329450,28.0125902,-82.2144635,3885
120570124013,ACS,2016,Florida,Hillsborough County,Block Group,309,42437200,137337,116,33,160,223,38589600,173048,58,21,144,86,3700100,43024,58,12,16,25213000,0,1858900,39210700,2958000,50,51,259,17.1,56922700,219779,Block Group 3,3777169,43560,28.0120302,-82.1998072,3886
120570124014,ACS,2016,Florida,Hillsborough County,Block Group,562,19923400,35451,385,165,12,410,15980700,38977,259,151,0,152,3790700,24939,126,14,12,12775200,0,10649500,17903200,2017900,367,42.3,195,21.3,26261000,134672,Block Group 4,3035193,19453,27.9993462,-82.2155622,3887
120570124021,ACS,2016,Florida,Hillsborough County,Block Group,371,19647300,52958,270,73,28,274,16837400,61450,178,68,28,97,2622200,27033,92,5,0,17817800,0,4831000,12443400,7177400,171,28.7,200,23.5,28557000,142785,Block Group 1,3702338,78510,27.9843703,-82.220743,3888
120570124022,ACS,2016,Florida,Hillsborough County,Block Group,475,29598000,62312,206,170,99,376,23978700,63773,155,130,91,99,4872200,49214,67,24,8,27870200,0,5801200,21344800,9882800,137,44.7,338,14.2,103881500,307342,Block Group 2,11572582,277345,27.9737491,-82.2128059,3889
120570124031,ACS,2016,Florida,Hillsborough County,Block Group,505,30253500,59908,329,103,73,412,24523100,59522,274,96,42,93,5730400,61617,55,7,31,29903000,0,3294000,25350300,4828500,189,51,316,16.4,49344000,156152,Block Group 1,11536405,155370,27.9598307,-82.1982425,3774
120570124032,ACS,2016,Florida,Hillsborough County,Block Group,251,13654100,54399,154,44,53,159,12389900,77924,62,44,53,92,1264200,13741,92,0,0,13203500,0,0,8299500,5280400,66,46,185,16.9,32445000,175378,Block Group 2,3918997,7253,27.9488056,-82.17591,3890
120570124033,ACS,2016,Florida,Hillsborough County,Block Group,968,61085000,63104,492,211,265,796,51722700,64978,355,243,198,172,5538300,32199,137,14,21,52780700,6264500,9271300,53814600,7806400,235,37.6,733,18.9,123140900,167996,Block Group 3,7589789,33269,27.9556178,-82.1614399,3775
120570125011,ACS,2016,Florida,Hillsborough County,Block Group,344,9775100,28416,309,17,18,184,6207100,33734,149,17,18,160,3567900,22299,160,0,0,7040900,0,3567200,4458300,5316800,163,36.5,181,10,0,35100,Block Group 1,2184980,19382,28.0229656,-82.1737915,3895
120570125012,ACS,2016,Florida,Hillsborough County,Block Group,590,38164600,64686,250,234,106,457,30392600,66505,171,198,88,133,7256800,54562,89,26,18,33182300,0,7693300,35037700,2985200,155,21.3,435,17.6,49862800,114627,Block Group 2,2547035,34517,28.0111112,-82.1769221,3896
120570125013,ACS,2016,Florida,Hillsborough County,Block Group,191,10630200,55655,64,118,9,173,9513900,54994,72,92,9,18,0,0,18,0,0,9795000,0,2750600,7774900,1917800,16,0,175,19.2,22310000,127486,Block Group 3,8060554,176039,27.9918259,-82.1676363,3776
120570125014,ACS,2016,Florida,Hillsborough County,Block Group,189,9859900,52169,100,62,27,147,8619100,58633,66,54,27,42,1240800,29543,34,8,0,9859900,0,1251100,7403600,1749600,59,22.4,130,12.3,17773000,136715,Block Group 4,2500632,17109,27.9716183,-82.1742226,3897
120570125031,ACS,2016,Florida,Hillsborough County,Block Group,590,72939700,123627,164,105,321,455,63354800,139241,74,96,285,135,9584900,70999,90,9,36,69301700,0,0,48267800,30014100,9,0,581,15,199092500,342672,Block Group 1,2343111,176230,27.9842001,-82.1591934,3891
120570125032,ACS,2016,Florida,Hillsborough County,Block Group,750,42581100,56775,537,148,65,518,31554800,60917,371,92,55,232,9713400,41868,166,56,10,25728900,956800,6459500,36627200,6645600,570,28.3,180,19.3,37139800,206332,Block Group 2,1448950,56803,27.9927245,-82.1406438,3898
120570125033,ACS,2016,Florida,Hillsborough County,Block Group,417,45545500,109222,114,105,198,353,37587700,106481,114,86,153,64,7803300,121927,0,19,45,38751100,0,0,36700700,10463400,97,51,320,19.7,72895000,227797,Block Group 3,1303049,376234,27.9860995,-82.1469395,3892
120570125041,ACS,2016,Florida,Hillsborough County,Block Group,1179,95320200,80848,386,431,362,952,84268000,88517,243,369,340,227,10278100,45278,143,62,22,85325500,3784400,3912300,69539100,27686900,197,42.8,982,20.3,196625000,200229,Block Group 1,3334167,147682,27.972112,-82.1563576,3899
120570126001,ACS,2016,Florida,Hillsborough County,Block Group,340,11921600,35064,276,53,11,253,8516600,33662,200,53,0,87,1828800,21021,87,0,0,8271300,1851100,4823600,9943800,3214200,177,40.2,163,24.8,21359000,131037,Block Group 1,940454,6543,28.0083238,-82.125927,3900
120570126002,ACS,2016,Florida,Hillsborough County,Block Group,1118,78224200,69968,433,436,249,859,69556500,80974,255,363,241,259,8460800,32667,183,68,8,61456800,12168200,11795700,63677200,16340800,388,29.8,730,20,249052000,341167,Block Group 2,2568905,20246,27.9963662,-82.1269872,3901
120570126003,ACS,2016,Florida,Hillsborough County,Block Group,369,12229400,33142,322,47,0,286,9591500,33537,239,47,0,83,1963800,23660,83,0,0,3528200,6670400,3907900,6715500,5508900,219,31.6,150,31.1,13780000,91867,Block Group 3,1491330,22201,28.0086153,-82.1385487,3902
120570127011,ACS,2016,Florida,Hillsborough County,Block Group,689,30432000,44168,457,201,31,396,18755200,47362,248,133,15,293,10569900,36075,209,84,0,26167700,0,4185400,26158100,4676900,574,31.1,115,12.5,8052500,70022,Block Group 1,2192697,120262,28.0257345,-82.142943,3903
120570127012,ACS,2016,Florida,Hillsborough County,Block Group,358,17075600,47697,250,81,27,231,13619200,58958,123,81,27,127,3456400,27216,127,0,0,9670000,0,5020000,13769700,2989400,227,30.3,131,12.9,0,139800,Block Group 2,1072089,0,28.0144838,-82.1457811,3904
120570127013,ACS,2016,Florida,Hillsborough County,Block Group,1125,43260700,38454,831,253,41,847,36314900,42875,592,214,41,278,6335400,22789,255,23,0,27720000,7776900,21009700,39228800,4031000,523,43.2,602,24.2,68293500,113444,Block Group 3,2694968,23534,28.0128362,-82.1600564,3905
120570127021,ACS,2016,Florida,Hillsborough County,Block Group,444,23986500,54024,243,134,67,331,21292500,64328,145,119,67,113,2694000,23841,98,15,0,20029200,0,6663800,21091900,2894600,241,26.5,203,16.9,22865000,112635,Block Group 1,1130594,7463,28.0307447,-82.1283635,3906
120570127022,ACS,2016,Florida,Hillsborough County,Block Group,430,21228300,49368,209,205,16,246,17272200,70212,37,193,16,184,3956100,21501,172,12,0,17603000,0,4644000,17675400,4166200,239,28.6,191,21,25069600,131254,Block Group 2,749669,0,28.0195292,-82.1260821,3907
120570127023,ACS,2016,Florida,Hillsborough County,Block Group,461,20245800,43917,305,122,34,295,14368600,48707,193,68,34,166,3879300,23369,154,12,0,18609800,0,2151600,15634400,4571000,302,25.1,159,15.7,15257000,95956,Block Group 3,1239934,1366,28.0222363,-82.1351938,3908
120570128001,ACS,2016,Florida,Hillsborough County,Block Group,780,43970400,56372,357,339,84,579,33587800,58010,238,290,51,201,9563700,47581,126,56,19,34982600,7630300,9542000,36266700,7968400,122,33.3,658,18.4,63258000,96137,Block Group 1,3064954,61848,28.0318697,-82.1152577,3909
120570128002,ACS,2016,Florida,Hillsborough County,Block Group,580,26130900,45053,366,205,9,413,20666600,50040,238,166,9,167,5210500,31201,128,39,0,22169100,0,7569100,20031500,6093400,152,40.3,428,15.8,35321900,82528,Block Group 2,1297687,677,28.020558,-82.1148047,3777
120570129001,ACS,2016,Florida,Hillsborough County,Block Group,528,16857400,31927,442,60,26,356,12563300,35290,289,41,26,172,3919300,22787,153,19,0,3139600,13513400,3086100,9345000,7512300,218,35.7,310,24.1,77352000,249523,Block Group 1,1088310,3105,28.0143683,-82.11216,3910
120570129002,ACS,2016,Florida,Hillsborough County,Block Group,614,27304000,44469,450,133,31,445,20402800,45849,322,99,24,169,6571200,38883,128,34,7,16010300,8639600,7110000,22277900,6401400,249,33.3,365,19,36652500,100418,Block Group 2,2490240,103270,28.0044014,-82.1110148,3911
120570130011,ACS,2016,Florida,Hillsborough County,Block Group,1083,57312800,52920,600,386,97,720,42377400,58858,383,249,88,363,13609100,37491,258,96,9,47384600,0,9227000,49167200,9257000,538,26.5,545,20.9,60265000,110578,Block Group 1,7385881,112588,28.0280143,-82.0824726,3912
120570130012,ACS,2016,Florida,Hillsborough County,Block Group,196,14094600,71911,58,111,27,155,13114100,84607,17,111,27,41,980400,23912,41,0,0,14094600,0,0,11833300,5260100,0,0,196,15,42965000,219209,Block Group 2,13906120,1865828,28.0125886,-82.0888397,3913
120570130021,ACS,2016,Florida,Hillsborough County,Block Group,200,9587600,47938,107,76,17,138,8323400,60314,55,66,17,62,1192500,19234,52,10,0,6166400,3085900,0,6760000,2499200,40,51,160,21.6,17831000,111444,Block Group 1,3450161,110973,27.9901358,-82.0994714,3778
120570130022,ACS,2016,Florida,Hillsborough County,Block Group,565,43826200,77568,191,212,162,419,36656100,87485,103,154,162,146,7170100,49110,88,58,0,41861800,0,2475900,38144200,7275900,33,0,532,18.6,87294100,164087,Block Group 2,6309488,17411,27.9801061,-82.0680033,3914
120570130023,ACS,2016,Florida,Hillsborough County,Block Group,888,50077300,56393,451,341,96,553,38408700,69455,212,245,96,335,11029800,32925,249,86,0,46337500,0,7811100,39720800,10365200,281,29.8,607,22.9,85906700,141527,Block Group 3,8821025,151287,27.9825388,-82.1129284,3915
